id,sessionid,scoringrule,treatment,subjectid,scenario_order,scenarioid,period,pur,p1r,p2r,urn,draw1,draw2,belief1,belief2,belief3,post1,post2,post3,crt,risk_switch_pe,risk_switch_ce,female,agree1,agree2,agree3
3215,18,2,1,342,2,6,5,80,40,8,0,0,0,80,80,80,80,72,63,3,6,5,0,2,2,4
3216,18,2,1,342,2,5,6,20,80,16,1,1,1,20,20,50,20,56,86,3,6,5,0,2,2,4
3217,18,2,1,342,2,4,7,50,100,20,0,0,0,50,0,0,50,0,0,3,6,5,0,2,2,4
3218,18,2,1,342,2,8,8,70,100,20,1,1,1,70,70,50,70,92,98,3,6,5,0,2,2,4
3219,18,2,1,342,2,7,9,30,60,12,0,0,0,30,50,30,30,16,8,3,6,5,0,2,2,4
3220,18,2,1,342,2,9,10,30,80,16,1,1,0,30,50,30,30,68,34,3,6,5,0,2,2,4
3221,18,2,1,343,2,3,1,50,80,16,0,0,0,50,20,0,50,19,5,1,6,4,1,2,1,1
3222,18,2,1,343,2,10,2,70,60,12,1,0,1,70,60,70,70,51,84,1,6,4,1,2,1,1
3223,18,2,1,343,2,6,3,80,40,8,0,0,0,80,80,50,80,72,63,1,6,4,1,2,1,1
3224,18,2,1,343,2,4,4,50,100,20,0,0,0,50,0,0,50,0,0,1,6,4,1,2,1,1
3225,18,2,1,343,2,9,5,30,80,16,1,1,0,30,40,30,30,68,34,1,6,4,1,2,1,1
3226,18,2,1,343,2,8,6,70,100,20,1,1,1,70,80,80,70,92,98,1,6,4,1,2,1,1
3227,18,2,1,343,2,5,7,20,80,16,1,1,1,20,20,30,20,56,86,1,6,4,1,2,1,1
3228,18,2,1,343,2,2,8,50,60,12,1,0,0,50,50,40,50,31,17,1,6,4,1,2,1,1
3229,18,2,1,343,2,7,9,30,60,12,0,0,0,30,20,10,30,16,8,1,6,4,1,2,1,1
3230,18,2,1,343,2,1,10,50,40,8,1,1,0,50,100,100,50,83,77,1,6,4,1,2,1,1
3231,18,2,1,344,2,9,1,30,80,16,1,1,0,30,34,9,30,68,34,1,8,5,1,2,2,2
3232,18,2,1,344,2,1,2,50,40,8,1,1,0,50,100,100,50,83,77,1,8,5,1,2,2,2
3233,18,2,1,344,2,6,3,80,40,8,0,0,0,80,80,70,80,72,63,1,8,5,1,2,2,2
3234,18,2,1,344,2,4,4,50,100,20,0,0,0,50,0,0,50,0,0,1,8,5,1,2,2,2
3235,18,2,1,344,2,10,5,70,60,12,1,0,1,69,50,70,70,51,84,1,8,5,1,2,2,2
3236,18,2,1,344,2,8,6,70,100,20,1,1,1,70,70,80,70,92,98,1,8,5,1,2,2,2
3237,18,2,1,344,2,7,7,30,60,12,0,0,0,30,24,24,30,16,8,1,8,5,1,2,2,2
3238,18,2,1,344,2,5,8,20,80,16,1,1,1,20,20,70,20,56,86,1,8,5,1,2,2,2
3239,18,2,1,344,2,2,9,50,60,12,1,0,0,50,45,20,50,31,17,1,8,5,1,2,2,2
3240,18,2,1,344,2,3,10,50,80,16,0,0,0,50,45,5,50,19,5,1,8,5,1,2,2,2
3241,18,2,1,345,2,6,1,80,40,8,0,0,0,80,80,80,80,72,63,0,7,5,1,1,1,1
3242,18,2,1,345,2,10,2,70,60,12,1,0,1,80,80,100,70,51,84,0,7,5,1,1,1,1
3243,18,2,1,345,2,1,3,50,40,8,1,1,0,50,100,100,50,83,77,0,7,5,1,1,1,1
3244,18,2,1,345,2,9,4,30,80,16,1,1,0,20,20,0,30,68,34,0,7,5,1,1,1,1
3245,18,2,1,345,2,7,5,30,60,12,0,0,0,30,30,30,30,16,8,0,7,5,1,1,1,1
3246,18,2,1,345,2,2,6,50,60,12,1,0,0,50,50,50,50,31,17,0,7,5,1,1,1,1
3247,18,2,1,345,2,3,7,50,80,16,0,0,0,50,50,100,50,19,5,0,7,5,1,1,1,1
3248,18,2,1,345,2,8,8,70,100,20,1,1,1,60,60,60,70,92,98,0,7,5,1,1,1,1
3249,18,2,1,345,2,5,9,20,80,16,1,1,1,20,20,20,20,56,86,0,7,5,1,1,1,1
3250,18,2,1,345,2,4,10,50,100,20,0,0,0,50,0,0,50,0,0,0,7,5,1,1,1,1
3251,18,2,1,346,2,1,1,50,40,8,1,1,0,50,100,40,50,83,77,1,6,6,0,2,2,2
3252,18,2,1,346,2,8,2,70,100,20,1,1,1,70,70,90,70,92,98,1,6,6,0,2,2,2
3253,18,2,1,346,2,5,3,20,80,16,1,1,1,20,40,60,20,56,86,1,6,6,0,2,2,2
3254,18,2,1,346,2,7,4,30,60,12,0,0,0,30,23,10,30,16,8,1,6,6,0,2,2,2
3255,18,2,1,346,2,6,5,80,40,8,0,0,0,80,60,50,80,72,63,1,6,6,0,2,2,2
3256,18,2,1,346,2,9,6,30,80,16,1,1,0,30,40,40,30,68,34,1,6,6,0,2,2,2
3257,18,2,1,346,2,4,7,50,100,20,0,0,0,50,0,0,50,0,0,1,6,6,0,2,2,2
3258,18,2,1,346,2,10,8,70,60,12,1,0,1,70,60,60,70,51,84,1,6,6,0,2,2,2
3259,18,2,1,346,2,3,9,50,80,16,0,0,0,50,30,0,50,19,5,1,6,6,0,2,2,2
3260,18,2,1,346,2,2,10,50,60,12,1,0,0,50,50,49,50,31,17,1,6,6,0,2,2,2
3261,18,2,1,347,2,8,1,70,100,20,1,1,1,70,75,80,70,92,98,1,6,5,0,2,2,2
3262,18,2,1,347,2,2,2,50,60,12,1,0,0,50,45,40,50,31,17,1,6,5,0,2,2,2
3263,18,2,1,347,2,7,3,30,60,12,0,0,0,30,25,20,30,16,8,1,6,5,0,2,2,2
3264,18,2,1,347,2,4,4,50,100,20,0,0,0,50,0,0,50,0,0,1,6,5,0,2,2,2
3265,18,2,1,347,2,10,5,70,60,12,1,0,1,70,65,65,70,51,84,1,6,5,0,2,2,2
3266,18,2,1,347,2,3,6,50,80,16,0,0,0,50,45,35,50,19,5,1,6,5,0,2,2,2
3267,18,2,1,347,2,9,7,30,80,16,1,1,0,30,35,30,30,68,34,1,6,5,0,2,2,2
3268,18,2,1,347,2,1,8,50,40,8,1,1,0,50,100,100,50,83,77,1,6,5,0,2,2,2
3269,18,2,1,347,2,6,9,80,40,8,0,0,0,80,75,70,80,72,63,1,6,5,0,2,2,2
3270,18,2,1,347,2,5,10,20,80,16,1,1,1,20,25,30,20,56,86,1,6,5,0,2,2,2
3271,18,2,1,348,2,1,1,50,40,8,1,1,0,65,70,55,50,83,77,1,6,9,0,2,1,1
3272,18,2,1,348,2,3,2,50,80,16,0,0,0,60,51,30,50,19,5,1,6,9,0,2,1,1
3273,18,2,1,348,2,2,3,50,60,12,1,0,0,65,50,26,50,31,17,1,6,9,0,2,1,1
3274,18,2,1,348,2,9,4,30,80,16,1,1,0,65,75,6,30,68,34,1,6,9,0,2,1,1
3275,18,2,1,348,2,4,5,50,100,20,0,0,0,65,0,0,50,0,0,1,6,9,0,2,1,1
3276,18,2,1,348,2,8,6,70,100,20,1,1,1,70,75,90,70,92,98,1,6,9,0,2,1,1
3277,18,2,1,348,2,10,7,70,60,12,1,0,1,74,85,90,70,51,84,1,6,9,0,2,1,1
3278,18,2,1,348,2,6,8,80,40,8,0,0,0,80,85,95,80,72,63,1,6,9,0,2,1,1
3279,18,2,1,348,2,5,9,20,80,16,1,1,1,20,15,10,20,56,86,1,6,9,0,2,1,1
3280,18,2,1,348,2,7,10,30,60,12,0,0,0,70,60,5,30,16,8,1,6,9,0,2,1,1
3281,18,2,1,349,2,1,1,50,40,8,1,1,0,50,100,100,50,83,77,2,5,6,0,2,1,2
3282,18,2,1,349,2,4,2,50,100,20,0,0,0,50,0,0,50,0,0,2,5,6,0,2,1,2
3283,18,2,1,349,2,5,3,20,80,16,1,1,1,20,20,20,20,56,86,2,5,6,0,2,1,2
3284,18,2,1,349,2,7,4,30,60,12,0,0,0,30,30,100,30,16,8,2,5,6,0,2,1,2
3285,18,2,1,349,2,3,5,50,80,16,0,0,0,50,20,0,50,19,5,2,5,6,0,2,1,2
3286,18,2,1,349,2,10,6,70,60,12,1,0,1,70,70,100,70,51,84,2,5,6,0,2,1,2
3287,18,2,1,349,2,9,7,30,80,16,1,1,0,30,30,0,30,68,34,2,5,6,0,2,1,2
3288,18,2,1,349,2,8,8,70,100,20,1,1,1,70,70,70,70,92,98,2,5,6,0,2,1,2
3289,18,2,1,349,2,6,9,80,40,8,0,0,0,80,80,80,80,72,63,2,5,6,0,2,1,2
3290,18,2,1,349,2,2,10,50,60,12,1,0,0,50,60,70,50,31,17,2,5,6,0,2,1,2
3291,18,2,1,350,2,5,1,20,80,16,1,1,1,20,29,40,20,56,86,2,7,4,1,1,1,1
3292,18,2,1,350,2,6,2,80,40,8,0,0,0,80,70,60,80,72,63,2,7,4,1,1,1,1
3293,18,2,1,350,2,7,3,30,60,12,0,0,0,30,19,5,30,16,8,2,7,4,1,1,1,1
3294,18,2,1,350,2,3,4,50,80,16,0,0,0,51,20,0,50,19,5,2,7,4,1,1,1,1
3295,18,2,1,350,2,4,5,50,100,20,0,0,0,50,0,0,50,0,0,2,7,4,1,1,1,1
3296,18,2,1,350,2,8,6,70,100,20,1,1,1,70,85,96,70,92,98,2,7,4,1,1,1,1
3297,18,2,1,350,2,1,7,50,40,8,1,1,0,50,100,100,50,83,77,2,7,4,1,1,1,1
3298,18,2,1,350,2,9,8,30,80,16,1,1,0,30,40,30,30,68,34,2,7,4,1,1,1,1
3299,18,2,1,350,2,2,9,50,60,12,1,0,0,50,40,30,50,31,17,2,7,4,1,1,1,1
3300,18,2,1,350,2,10,10,70,60,12,1,0,1,70,45,75,70,51,84,2,7,4,1,1,1,1
3301,18,2,1,351,2,4,1,50,100,20,0,0,0,50,0,0,50,0,0,3,7,6,0,1,1,1
3302,18,2,1,351,2,3,2,50,80,16,0,0,0,50,20,10,50,19,5,3,7,6,0,1,1,1
3303,18,2,1,351,2,8,3,70,100,20,1,1,1,70,85,100,70,92,98,3,7,6,0,1,1,1
3304,18,2,1,351,2,6,4,80,40,8,0,0,0,80,80,80,80,72,63,3,7,6,0,1,1,1
3305,18,2,1,351,2,10,5,70,60,12,1,0,1,70,65,90,70,51,84,3,7,6,0,1,1,1
3306,18,2,1,351,2,7,6,30,60,12,0,0,0,30,25,15,30,16,8,3,7,6,0,1,1,1
3307,18,2,1,351,2,2,7,50,60,12,1,0,0,50,45,40,50,31,17,3,7,6,0,1,1,1
3308,18,2,1,351,2,5,8,20,80,16,1,1,1,20,25,25,20,56,86,3,7,6,0,1,1,1
3309,18,2,1,351,2,1,9,50,40,8,1,1,0,50,100,100,50,83,77,3,7,6,0,1,1,1
3310,18,2,1,351,2,9,10,30,80,16,1,1,0,30,40,30,30,68,34,3,7,6,0,1,1,1
3311,18,2,1,352,2,8,1,70,100,20,1,1,1,70,70,91,70,92,98,2,5,6,1,2,1,2
3312,18,2,1,352,2,2,2,50,60,12,1,0,0,50,40,10,50,31,17,2,5,6,1,2,1,2
3313,18,2,1,352,2,1,3,50,40,8,1,1,0,50,100,100,50,83,77,2,5,6,1,2,1,2
3314,18,2,1,352,2,10,4,70,60,12,1,0,1,70,30,75,70,51,84,2,5,6,1,2,1,2
3315,18,2,1,352,2,4,5,50,100,20,0,0,0,50,0,0,50,0,0,2,5,6,1,2,1,2
3316,18,2,1,352,2,3,6,50,80,16,0,0,0,50,20,6,50,19,5,2,5,6,1,2,1,2
3317,18,2,1,352,2,5,7,20,80,16,1,1,1,20,30,30,20,56,86,2,5,6,1,2,1,2
3318,18,2,1,352,2,6,8,80,40,8,0,0,0,80,76,74,80,72,63,2,5,6,1,2,1,2
3319,18,2,1,352,2,9,9,30,80,16,1,1,0,30,40,10,30,68,34,2,5,6,1,2,1,2
3320,18,2,1,352,2,7,10,30,60,12,0,0,0,30,25,14,30,16,8,2,5,6,1,2,1,2
3321,18,2,1,353,2,1,1,50,40,8,1,1,0,50,75,50,50,83,77,1,5,11,0,2,1,2
3322,18,2,1,353,2,8,2,70,100,20,1,1,1,70,85,100,70,92,98,1,5,11,0,2,1,2
3323,18,2,1,353,2,4,3,50,100,20,0,0,0,50,0,0,50,0,0,1,5,11,0,2,1,2
3324,18,2,1,353,2,10,4,70,60,12,1,0,1,70,40,80,70,51,84,1,5,11,0,2,1,2
3325,18,2,1,353,2,7,5,30,60,12,0,0,0,30,15,0,30,16,8,1,5,11,0,2,1,2
3326,18,2,1,353,2,6,6,80,40,8,0,0,0,80,90,85,80,72,63,1,5,11,0,2,1,2
3327,18,2,1,353,2,5,7,20,80,16,1,1,1,20,40,50,20,56,86,1,5,11,0,2,1,2
3328,18,2,1,353,2,9,8,30,80,16,1,1,0,30,50,20,30,68,34,1,5,11,0,2,1,2
3329,18,2,1,353,2,3,9,50,80,16,0,0,0,50,0,0,50,19,5,1,5,11,0,2,1,2
3330,18,2,1,353,2,2,10,50,60,12,1,0,0,50,35,10,50,31,17,1,5,11,0,2,1,2
3331,18,2,1,354,2,4,1,50,100,20,0,0,0,70,17,40,50,0,0,0,7,3,1,4,4,4
3332,18,2,1,354,2,3,2,50,80,16,0,0,0,23,60,72,50,19,5,0,7,3,1,4,4,4
3333,18,2,1,354,2,1,3,50,40,8,1,1,0,69,20,67,50,83,77,0,7,3,1,4,4,4
3334,18,2,1,354,2,10,4,70,60,12,1,0,1,69,27,82,70,51,84,0,7,3,1,4,4,4
3335,18,2,1,354,2,2,5,50,60,12,1,0,0,50,64,16,50,31,17,0,7,3,1,4,4,4
3336,18,2,1,354,2,7,6,30,60,12,0,0,0,75,28,75,30,16,8,0,7,3,1,4,4,4
3337,18,2,1,354,2,8,7,70,100,20,1,1,1,62,23,84,70,92,98,0,7,3,1,4,4,4
3338,18,2,1,354,2,5,8,20,80,16,1,1,1,91,12,53,20,56,86,0,7,3,1,4,4,4
3339,18,2,1,354,2,6,9,80,40,8,0,0,0,66,16,56,80,72,63,0,7,3,1,4,4,4
3340,18,2,1,354,2,9,10,30,80,16,1,1,0,62,21,94,30,68,34,0,7,3,1,4,4,4
3341,18,2,1,355,2,10,1,70,60,12,1,0,1,70,60,65,70,51,84,3,6,4,0,1,1,1
3342,18,2,1,355,2,6,2,80,40,8,0,0,0,80,75,75,80,72,63,3,6,4,0,1,1,1
3343,18,2,1,355,2,9,3,30,80,16,1,1,0,30,65,55,30,68,34,3,6,4,0,1,1,1
3344,18,2,1,355,2,1,4,50,40,8,1,1,0,50,100,100,50,83,77,3,6,4,0,1,1,1
3345,18,2,1,355,2,8,5,70,100,20,1,1,1,70,75,80,70,92,98,3,6,4,0,1,1,1
3346,18,2,1,355,2,7,6,30,60,12,0,0,0,30,30,20,30,16,8,3,6,4,0,1,1,1
3347,18,2,1,355,2,3,7,50,80,16,0,0,0,50,40,20,50,19,5,3,6,4,0,1,1,1
3348,18,2,1,355,2,4,8,50,100,20,0,0,0,0,0,0,50,0,0,3,6,4,0,1,1,1
3349,18,2,1,355,2,2,9,50,60,12,1,0,0,50,40,30,50,31,17,3,6,4,0,1,1,1
3350,18,2,1,355,2,5,10,20,80,16,1,1,1,20,25,30,20,56,86,3,6,4,0,1,1,1
3351,18,2,1,356,2,4,1,50,100,20,0,0,0,50,0,0,50,0,0,1,11,5,0,1,1,1
3352,18,2,1,356,2,10,2,70,60,12,1,0,1,70,70,70,70,51,84,1,11,5,0,1,1,1
3353,18,2,1,356,2,6,3,80,40,8,0,0,0,80,80,80,80,72,63,1,11,5,0,1,1,1
3354,18,2,1,356,2,2,4,50,60,12,1,0,0,50,50,50,50,31,17,1,11,5,0,1,1,1
3355,18,2,1,356,2,8,5,70,100,20,1,1,1,70,70,70,70,92,98,1,11,5,0,1,1,1
3356,18,2,1,356,2,9,6,30,80,16,1,1,0,30,30,30,30,68,34,1,11,5,0,1,1,1
3357,18,2,1,356,2,1,7,50,40,8,1,1,0,50,100,100,50,83,77,1,11,5,0,1,1,1
3358,18,2,1,356,2,7,8,30,60,12,0,0,0,30,50,0,30,16,8,1,11,5,0,1,1,1
3359,18,2,1,356,2,5,9,20,80,16,1,1,1,20,20,50,20,56,86,1,11,5,0,1,1,1
3360,18,2,1,356,2,3,10,50,80,16,0,0,0,50,20,0,50,19,5,1,11,5,0,1,1,1
3361,18,2,1,357,2,8,1,70,100,20,1,1,1,93,100,100,70,92,98,0,7,5,1,1,1,3
3362,18,2,1,357,2,1,2,50,40,8,1,1,0,50,100,100,50,83,77,0,7,5,1,1,1,3
3363,18,2,1,357,2,4,3,50,100,20,0,0,0,50,0,0,50,0,0,0,7,5,1,1,1,3
3364,18,2,1,357,2,9,4,30,80,16,1,1,0,7,42,30,30,68,34,0,7,5,1,1,1,3
3365,18,2,1,357,2,3,5,50,80,16,0,0,0,50,30,7,50,19,5,0,7,5,1,1,1,3
3366,18,2,1,357,2,6,6,80,40,8,0,0,0,91,85,80,80,72,63,0,7,5,1,1,1,3
3367,18,2,1,357,2,7,7,30,60,12,0,0,0,30,20,10,30,16,8,0,7,5,1,1,1,3
3368,18,2,1,357,2,10,8,70,60,12,1,0,1,65,58,73,70,51,84,0,7,5,1,1,1,3
3369,18,2,1,357,2,5,9,20,80,16,1,1,1,20,30,37,20,56,86,0,7,5,1,1,1,3
3370,18,2,1,357,2,2,10,50,60,12,1,0,0,50,42,36,50,31,17,0,7,5,1,1,1,3
3371,18,2,1,358,2,5,1,20,80,16,1,1,1,10,10,5,20,56,86,2,6,5,1,1,1,1
3372,18,2,1,358,2,1,2,50,40,8,1,1,0,50,100,100,50,83,77,2,6,5,1,1,1,1
3373,18,2,1,358,2,9,3,30,80,16,1,1,0,20,50,20,30,68,34,2,6,5,1,1,1,1
3374,18,2,1,358,2,3,4,50,80,16,0,0,0,50,10,0,50,19,5,2,6,5,1,1,1,1
3375,18,2,1,358,2,8,5,70,100,20,1,1,1,90,100,100,70,92,98,2,6,5,1,1,1,1
3376,18,2,1,358,2,10,6,70,60,12,1,0,1,80,80,90,70,51,84,2,6,5,1,1,1,1
3377,18,2,1,358,2,4,7,50,100,20,0,0,0,50,0,0,50,0,0,2,6,5,1,1,1,1
3378,18,2,1,358,2,6,8,80,40,8,0,0,0,100,60,80,80,72,63,2,6,5,1,1,1,1
3379,18,2,1,358,2,7,9,30,60,12,0,0,0,10,0,0,30,16,8,2,6,5,1,1,1,1
3380,18,2,1,358,2,2,10,50,60,12,1,0,0,50,50,30,50,31,17,2,6,5,1,1,1,1
3381,18,2,1,359,2,2,1,50,60,12,1,0,0,50,40,20,50,31,17,1,7,5,1,2,1,1
3382,18,2,1,359,2,3,2,50,80,16,0,0,0,50,20,10,50,19,5,1,7,5,1,2,1,1
3383,18,2,1,359,2,4,3,50,100,20,0,0,0,60,0,0,50,0,0,1,7,5,1,2,1,1
3384,18,2,1,359,2,6,4,80,40,8,0,0,0,80,75,44,80,72,63,1,7,5,1,2,1,1
3385,18,2,1,359,2,10,5,70,60,12,1,0,1,70,50,64,70,51,84,1,7,5,1,2,1,1
3386,18,2,1,359,2,5,6,20,80,16,1,1,1,30,37,45,20,56,86,1,7,5,1,2,1,1
3387,18,2,1,359,2,1,7,50,40,8,1,1,0,50,100,100,50,83,77,1,7,5,1,2,1,1
3388,18,2,1,359,2,7,8,30,60,12,0,0,0,35,31,28,30,16,8,1,7,5,1,2,1,1
3389,18,2,1,359,2,8,9,70,100,20,1,1,1,70,76,77,70,92,98,1,7,5,1,2,1,1
3390,18,2,1,359,2,9,10,30,80,16,1,1,0,40,47,32,30,68,34,1,7,5,1,2,1,1
3391,19,2,1,360,3,7,1,30,60,12,1,0,0,10,50,0,30,16,8,3,7,6,0,1,2,3
3392,19,2,1,360,3,6,2,80,40,8,1,0,0,100,90,0,80,72,63,3,7,6,0,1,2,3
3393,19,2,1,360,3,5,3,20,80,16,1,1,0,30,100,50,20,56,23,3,7,6,0,1,2,3
3394,19,2,1,360,3,9,4,30,80,16,0,0,0,40,0,0,30,9,2,3,7,6,0,1,2,3
3395,19,2,1,360,3,4,5,50,100,20,1,1,1,60,100,100,50,83,96,3,7,6,0,1,2,3
3396,19,2,1,360,3,3,6,50,80,16,0,0,0,60,0,0,50,19,5,3,7,6,0,1,2,3
3397,19,2,1,360,3,1,7,50,40,8,0,0,0,50,0,100,50,39,30,3,7,6,0,1,2,3
3398,19,2,1,360,3,2,8,50,60,12,0,1,0,60,100,50,50,83,69,3,7,6,0,1,2,3
3399,19,2,1,360,3,8,9,70,100,20,1,1,1,80,100,100,70,92,98,3,7,6,0,1,2,3
3400,19,2,1,360,3,10,10,70,60,12,1,1,1,80,100,100,70,92,98,3,7,6,0,1,2,3
3401,19,2,1,361,3,8,1,70,100,20,1,1,1,100,80,60,70,92,98,0,5,7,0,1,1,1
3402,19,2,1,361,3,1,2,50,40,8,0,0,0,8,0,8,50,39,30,0,5,7,0,1,1,1
3403,19,2,1,361,3,3,3,50,80,16,0,0,0,70,70,70,50,19,5,0,5,7,0,1,1,1
3404,19,2,1,361,3,4,4,50,100,20,1,1,1,100,30,80,50,83,96,0,5,7,0,1,1,1
3405,19,2,1,361,3,2,5,50,60,12,0,1,0,30,0,90,50,83,69,0,5,7,0,1,1,1
3406,19,2,1,361,3,10,6,70,60,12,1,1,1,84,20,20,70,92,98,0,5,7,0,1,1,1
3407,19,2,1,361,3,9,7,30,80,16,0,0,0,30,80,81,30,9,2,0,5,7,0,1,1,1
3408,19,2,1,361,3,7,8,30,60,12,1,0,0,0,70,0,30,16,8,0,5,7,0,1,1,1
3409,19,2,1,361,3,6,9,80,40,8,1,0,0,20,14,5,80,72,63,0,5,7,0,1,1,1
3410,19,2,1,361,3,5,10,20,80,16,1,1,0,100,84,100,20,56,23,0,5,7,0,1,1,1
3411,19,2,1,362,3,10,1,70,60,12,1,1,1,70,90,100,70,92,98,0,6,7,1,2,1,2
3412,19,2,1,362,3,6,2,80,40,8,1,0,0,100,100,90,80,72,63,0,6,7,1,2,1,2
3413,19,2,1,362,3,1,3,50,40,8,0,0,0,50,50,40,50,39,30,0,6,7,1,2,1,2
3414,19,2,1,362,3,8,4,70,100,20,1,1,1,80,90,90,70,92,98,0,6,7,1,2,1,2
3415,19,2,1,362,3,5,5,20,80,16,1,1,0,10,10,10,20,56,23,0,6,7,1,2,1,2
3416,19,2,1,362,3,9,6,30,80,16,0,0,0,10,10,10,30,9,2,0,6,7,1,2,1,2
3417,19,2,1,362,3,2,7,50,60,12,0,1,0,50,50,50,50,83,69,0,6,7,1,2,1,2
3418,19,2,1,362,3,7,8,30,60,12,1,0,0,30,20,0,30,16,8,0,6,7,1,2,1,2
3419,19,2,1,362,3,4,9,50,100,20,1,1,1,50,50,50,50,83,96,0,6,7,1,2,1,2
3420,19,2,1,362,3,3,10,50,80,16,0,0,0,50,70,10,50,19,5,0,6,7,1,2,1,2
3421,19,2,1,363,3,7,1,30,60,12,1,0,0,20,9,0,30,16,8,0,7,6,1,1,1,1
3422,19,2,1,363,3,8,2,70,100,20,1,1,1,70,79,99,70,92,98,0,7,6,1,1,1,1
3423,19,2,1,363,3,2,3,50,60,12,0,1,0,50,70,85,50,83,69,0,7,6,1,1,1,1
3424,19,2,1,363,3,10,4,70,60,12,1,1,1,65,75,100,70,92,98,0,7,6,1,1,1,1
3425,19,2,1,363,3,6,5,80,40,8,1,0,0,35,30,20,80,72,63,0,7,6,1,1,1,1
3426,19,2,1,363,3,9,6,30,80,16,0,0,0,50,40,20,30,9,2,0,7,6,1,1,1,1
3427,19,2,1,363,3,5,7,20,80,16,1,1,0,60,65,60,20,56,23,0,7,6,1,1,1,1
3428,19,2,1,363,3,3,8,50,80,16,0,0,0,50,30,15,50,19,5,0,7,6,1,1,1,1
3429,19,2,1,363,3,4,9,50,100,20,1,1,1,50,30,100,50,83,96,0,7,6,1,1,1,1
3430,19,2,1,363,3,1,10,50,40,8,0,0,0,35,24,1,50,39,30,0,7,6,1,1,1,1
3431,19,2,1,364,3,1,1,50,40,8,0,0,0,50,50,30,50,39,30,1,7,5,0,1,1,1
3432,19,2,1,364,3,10,2,70,60,12,1,1,1,80,90,100,70,92,98,1,7,5,0,1,1,1
3433,19,2,1,364,3,6,3,80,40,8,1,0,0,95,80,50,80,72,63,1,7,5,0,1,1,1
3434,19,2,1,364,3,3,4,50,80,16,0,0,0,50,30,0,50,19,5,1,7,5,0,1,1,1
3435,19,2,1,364,3,5,5,20,80,16,1,1,0,50,30,0,20,56,23,1,7,5,0,1,1,1
3436,19,2,1,364,3,2,6,50,60,12,0,1,0,50,60,50,50,83,69,1,7,5,0,1,1,1
3437,19,2,1,364,3,8,7,70,100,20,1,1,1,70,100,100,70,92,98,1,7,5,0,1,1,1
3438,19,2,1,364,3,7,8,30,60,12,1,0,0,50,29,0,30,16,8,1,7,5,0,1,1,1
3439,19,2,1,364,3,9,9,30,80,16,0,0,0,50,50,1,30,9,2,1,7,5,0,1,1,1
3440,19,2,1,364,3,4,10,50,100,20,1,1,1,50,80,89,50,83,96,1,7,5,0,1,1,1
3441,19,2,1,365,3,6,1,80,40,8,1,0,0,80,85,90,80,72,63,2,7,7,1,1,1,1
3442,19,2,1,365,3,9,2,30,80,16,0,0,0,30,10,1,30,9,2,2,7,7,1,1,1,1
3443,19,2,1,365,3,7,3,30,60,12,1,0,0,30,45,10,30,16,8,2,7,7,1,1,1,1
3444,19,2,1,365,3,8,4,70,100,20,1,1,1,70,80,95,70,92,98,2,7,7,1,1,1,1
3445,19,2,1,365,3,2,5,50,60,12,0,1,0,50,55,45,50,83,69,2,7,7,1,1,1,1
3446,19,2,1,365,3,4,6,50,100,20,1,1,1,50,60,70,50,83,96,2,7,7,1,1,1,1
3447,19,2,1,365,3,1,7,50,40,8,0,0,0,50,50,35,50,39,30,2,7,7,1,1,1,1
3448,19,2,1,365,3,3,8,50,80,16,0,0,0,50,20,0,50,19,5,2,7,7,1,1,1,1
3449,19,2,1,365,3,5,9,20,80,16,1,1,0,20,25,10,20,56,23,2,7,7,1,1,1,1
3450,19,2,1,365,3,10,10,70,60,12,1,1,1,70,80,94,70,92,98,2,7,7,1,1,1,1
3451,19,2,1,366,3,6,1,80,40,8,1,0,0,80,44,40,80,72,63,2,8,5,0,1,2,3
3452,19,2,1,366,3,1,2,50,40,8,0,0,0,50,27,20,50,39,30,2,8,5,0,1,2,3
3453,19,2,1,366,3,10,3,70,60,12,1,1,1,70,83,87,70,92,98,2,8,5,0,1,2,3
3454,19,2,1,366,3,5,4,20,80,16,1,1,0,20,59,50,20,56,23,2,8,5,0,1,2,3
3455,19,2,1,366,3,3,5,50,80,16,0,0,0,50,20,10,50,19,5,2,8,5,0,1,2,3
3456,19,2,1,366,3,4,6,50,100,20,1,1,1,50,62,65,50,83,96,2,8,5,0,1,2,3
3457,19,2,1,366,3,7,7,30,60,12,1,0,0,30,24,15,30,16,8,2,8,5,0,1,2,3
3458,19,2,1,366,3,2,8,50,60,12,0,1,0,50,60,40,50,83,69,2,8,5,0,1,2,3
3459,19,2,1,366,3,8,9,70,100,20,1,1,1,70,85,86,70,92,98,2,8,5,0,1,2,3
3460,19,2,1,366,3,9,10,30,80,16,0,0,0,30,20,16,30,9,2,2,8,5,0,1,2,3
3461,19,2,1,367,3,4,1,50,100,20,1,1,1,50,70,75,50,83,96,1,9,5,1,2,2,2
3462,19,2,1,367,3,8,2,70,100,20,1,1,1,55,60,70,70,92,98,1,9,5,1,2,2,2
3463,19,2,1,367,3,7,3,30,60,12,1,0,0,45,40,30,30,16,8,1,9,5,1,2,2,2
3464,19,2,1,367,3,2,4,50,60,12,0,1,0,50,55,50,50,83,69,1,9,5,1,2,2,2
3465,19,2,1,367,3,6,5,80,40,8,1,0,0,60,65,65,80,72,63,1,9,5,1,2,2,2
3466,19,2,1,367,3,10,6,70,60,12,1,1,1,70,75,75,70,92,98,1,9,5,1,2,2,2
